Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Transitorios,Fríjol Voluble,Norte,2007,San Pedro de los M.,175.00,104.00,303.00
Transitorios,Fríjol Voluble,Oriente,2007,San Vicente,2500.00,2500.00,4500.00
Transitorios,Fríjol Voluble,Suroeste,2007,Santa Bárbara,53.00,30.00,60.00
Transitorios,Fríjol Voluble,Norte,2007,Santa Rosa de Osos,50.00,50.00,50.00
Transitorios,Fríjol Voluble,Norte,2007,Santa Rosa de Osos,60.00,60.00,90.00
Transitorios,Fríjol Voluble,Oriente,2007,Sonsón,400.00,400.00,600.00
Transitorios,Fríjol Voluble,Suroeste,2007,Támesis,95.00,95.00,142.50
Transitorios,Fríjol Voluble,Norte,2007,Toledo,90.00,90.00,108.00
Transitorios,Fríjol Voluble,Suroeste,2007,Urrao,7400.00,7326.00,14652.00
Transitorios,Fríjol Voluble,Nordeste,2007,Vegachí,60.00,45.00,67.50
Transitorios,Fríjol Voluble,Norte,2007,Yarumal,30.00,30.00,60.00
Permanentes,Granadilla,Suroeste,2007,Caramanta,10.00,8.00,96.00
Permanentes,Granadilla,Norte,2007,Toledo,12.00,10.00,96.70
Permanentes,Granadilla,Suroeste,2007,Urrao,162.00,50.00,1500.00
Permanentes,Guanábana,Occidente,2007,Anzá,9.00,9.00,45.00
Permanentes,Guanábana,Occidente,2007,Armenia,36.00,36.00,97.20
Permanentes,Guanábana,Nordeste,2007,Cisneros,15.00,15.00,15.00
Permanentes,Guanábana,Magdalena Medio,2007,Maceo,97.00,97.00,388.00
Permanentes,Guanábana,Occidente,2007,San Jerónimo,30.00,30.00,120.00
Permanentes,Guanábana,Suroeste,2007,Santa Bárbara,153.00,150.50,692.30
Permanentes,Guanábana,Nordeste,2007,Vegachí,20.00,20.00,36.00
Permanentes,Guayaba,Occidente,2007,Armenia,53.00,53.00,238.50
Permanentes,Guayaba,Oriente,2007,Cocorná,560.00,560.00,5544.00
Permanentes,Guayaba,Norte,2007,Don Matías,30.00,30.00,210.00
Permanentes,Guayaba,Oriente,2007,El Carmen de Viboral,150.00,150.00,1125.00
Permanentes,Guayaba,Oriente,2007,San Francisco,12.00,12.00,12.00
Permanentes,Guayaba,Norte,2007,Toledo,26.00,26.00,106.60
Permanentes,Guayaba,Suroeste,2007,Urrao,19.50,19.50,146.30
Permanentes,Guayaba Manzána,Valle de Aburra,2007,Medellín,2.00,0.00,0.00
Transitorios,Habichuela,Oriente,2007,El Santuario,250.00,250.00,2000.00
Transitorios,Habichuela,Oriente,2007,Marinilla,54.00,54.00,259.20
Transitorios,Habichuela,Valle de Aburra,2007,Medellín,20.00,20.00,140.00
Permanentes,Higo,Oriente,2007,Sonsón,95.00,82.00,1640.00
Permanentes,Higuerillo,Valle de Aburra,2007,La Estrella,0.50,0.50,0.00
Transitorios,Hortalizas Varias,Valle de Aburra,2007,La Estrella,19.00,19.00,0.00
Transitorios,Lechuga,Valle de Aburra,2007,La Estrella,1.00,1.00,20.00
Transitorios,Lechuga,Oriente,2007,Marinilla,170.00,170.00,4860.00
Transitorios,Lechuga,Valle de Aburra,2007,Medellín,16.00,16.00,320.00
Permanentes,Limón Pajarito,Suroeste,2007,Betulia,6.00,6.00,27.00
Permanentes,Limón Pajarito,Magdalena Medio,2007,Puerto Berrío,77.00,77.00,462.00
Permanentes,Limón Pajarito,Magdalena Medio,2007,Puerto Triunfo,135.00,135.00,1102.50
Permanentes,Limón Pajarito,Suroeste,2007,Tarso,1.50,1.50,37.50
Permanentes,Limón Pajarito,Urabá,2007,Vigía del Fuerte,37.00,14.00,70.00
Permanentes,Limón Tahití,Occidente,2007,Dabeiba,12.00,12.00,144.00
Permanentes,Limón Tahití,Suroeste,2007,Fredonia,11.00,11.00,275.00
Permanentes,Limón Tahití,Suroeste,2007,Támesis,24.30,24.30,410.70
Permanentes,Limón Tahití,Suroeste,2007,Tarso,7.80,7.80,195.00
Permanentes,Limón Tahití,Suroeste,2007,Valparaiso,6.00,6.00,240.00
Permanentes,Limón Tahití,Suroeste,2007,Venecia,104.00,93.00,2790.00
Permanentes,Lulo,Occidente,2007,Anzá,13.00,8.00,56.00
Permanentes,Lulo,Suroeste,2007,Jardín,10.00,10.00,120.00
Permanentes,Lulo,Suroeste,2007,Salgar,18.00,18.00,144.00
Permanentes,Lulo,Norte,2007,Toledo,1.00,1.00,3.50
Permanentes,Lulo,Urabá,2007,Vigía del Fuerte,10.00,10.00,40.00
Transitorios,Maíz Tradicional,Oriente,2007,Abejorral,1300.00,1280.00,2560.00
Transitorios,Maíz Tradicional,Occidente,2007,Abriaquí,70.00,70.00,52.50
Transitorios,Maíz Tradicional,Oriente,2007,Alejandría,35.00,35.00,25.50
Transitorios,Maíz Tradicional,Suroeste,2007,Amagá,65.00,60.00,60.00
Transitorios,Maíz Tradicional,Nordeste,2007,Amalfi,160.00,160.00,176.00
Transitorios,Maíz Tradicional,Suroeste,2007,Andes,190.00,190.00,190.00
Transitorios,Maíz Tradicional,Suroeste,2007,Angelópolis,10.00,10.00,12.00
Transitorios,Maíz Tradicional,Norte,2007,Angostura,70.00,70.00,70.00
Transitorios,Maíz Tradicional,Nordeste,2007,Anorí,57.00,49.00,49.00
Transitorios,Maíz Tradicional,Occidente,2007,Anzá,40.00,39.00,29.20
Transitorios,Maíz Tradicional,Urabá,2007,Apartadó,710.00,660.00,660.00
Transitorios,Maíz Tradicional,Urabá,2007,Arboletes,9348.00,9100.00,20302.50
Transitorios,Maíz Tradicional,Occidente,2007,Armenia,50.00,50.00,60.00
Transitorios,Maíz Tradicional,Valle de Aburra,2007,Barbosa,120.00,110.00,354.80
Transitorios,Maíz Tradicional,Suroeste,2007,Betania,68.00,59.00,77.30
Transitorios,Maíz Tradicional,Norte,2007,Briceño,40.00,40.00,80.00
Transitorios,Maíz Tradicional,Occidente,2007,Buriticá,60.00,60.00,60.00
Transitorios,Maíz Tradicional,Bajo Cauca,2007,Cáceres,1400.00,1400.00,2280.00
Transitorios,Maíz Tradicional,Occidente,2007,Caicedo,84.00,84.00,50.40
Transitorios,Maíz Tradicional,Norte,2007,Campamento,44.00,39.00,53.30
Transitorios,Maíz Tradicional,Occidente,2007,Cañasgordas,157.00,157.00,104.40
Transitorios,Maíz Tradicional,Magdalena Medio,2007,Caracolí,200.00,200.00,220.00
Transitorios,Maíz Tradicional,Suroeste,2007,Caramanta,9.00,8.00,12.00
Transitorios,Maíz Tradicional,Urabá,2007,Carepa,2055.00,2055.00,2260.50
Transitorios,Maíz Tradicional,Bajo Cauca,2007,Caucasia,800.00,550.00,660.00
Transitorios,Maíz Tradicional,Urabá,2007,Chigorodó,148.00,146.00,131.40
Transitorios,Maíz Tradicional,Nordeste,2007,Cisneros,30.00,28.00,28.00
Transitorios,Maíz Tradicional,Suroeste,2007,Ciudad Bolívar,450.00,450.00,1350.00
Transitorios,Maíz Tradicional,Oriente,2007,Cocorná,410.00,343.00,394.80
Transitorios,Maíz Tradicional,Suroeste,2007,Concordia,120.00,120.00,530.00
Transitorios,Maíz Tradicional,Occidente,2007,Dabeiba,960.00,960.00,1140.00
Transitorios,Maíz Tradicional,Occidente,2007,Ebéjico,30.50,30.50,30.50
Transitorios,Maíz Tradicional,Bajo Cauca,2007,El Bagre,570.00,552.00,828.00
Transitorios,Maíz Tradicional,Suroeste,2007,Fredonia,56.00,48.00,72.00
Transitorios,Maíz Tradicional,Occidente,2007,Frontino,120.00,120.00,116.40
Transitorios,Maíz Tradicional,Occidente,2007,Giraldo,25.00,25.00,25.00
Transitorios,Maíz Tradicional,Oriente,2007,Guatape,70.00,70.00,63.00
Transitorios,Maíz Tradicional,Occidente,2007,Heliconia,50.00,50.00,62.50
Transitorios,Maíz Tradicional,Norte,2007,Ituango,1220.00,1220.00,2684.00
Transitorios,Maíz Tradicional,Valle de Aburra,2007,La Estrella,5.00,5.00,20.00
Transitorios,Maíz Tradicional,Occidente,2007,Liborina,97.00,97.00,49.50
Transitorios,Maíz Tradicional,Suroeste,2007,Montebello,40.00,30.00,22.50
Transitorios,Maíz Tradicional,Urabá,2007,Mutatá,68.50,67.00,64.30
Transitorios,Maíz Tradicional,Oriente,2007,Nariño,80.00,58.00,40.60
Transitorios,Maíz Tradicional,Bajo Cauca,2007,Nechí,150.00,150.00,300.00
Transitorios,Maíz Tradicional,Urabá,2007,Necoclí,10137.00,9884.50,20263.30
Transitorios,Maíz Tradicional,Occidente,2007,Olaya,20.00,20.00,20.00
Transitorios,Maíz Tradicional,Occidente,2007,Peque,340.00,340.00,187.00
Transitorios,Maíz Tradicional,Suroeste,2007,Pueblorrico,27.00,27.00,81.00
Transitorios,Maíz Tradicional,Magdalena Medio,2007,Puerto Berrío,95.00,73.00,109.50
Transitorios,Maíz Tradicional,Magdalena Medio,2007,Puerto Nare,400.00,345.00,358.90
Transitorios,Maíz Tradicional,Magdalena Medio,2007,Puerto Triunfo,15.00,15.00,18.00
Transitorios,Maíz Tradicional,Nordeste,2007,Remedios,406.00,401.00,441.10
Transitorios,Maíz Tradicional,Oriente,2007,Rionegro,210.00,210.00,294.00
Transitorios,Maíz Tradicional,Occidente,2007,Sabanalarga,40.00,40.00,55.00
Transitorios,Maíz Tradicional,Suroeste,2007,Salgar,100.00,87.00,156.60
Transitorios,Maíz Tradicional,Norte,2007,San Andrés de C.,40.00,40.00,45.00
Transitorios,Maíz Tradicional,Oriente,2007,San Carlos,500.00,500.00,600.00
Transitorios,Maíz Tradicional,Oriente,2007,San Francisco,110.00,110.00,132.00
Transitorios,Maíz Tradicional,Occidente,2007,San Jerónimo,18.00,16.00,16.00
Transitorios,Maíz Tradicional,Urabá,2007,San Juan de Urabá,2085.00,1590.00,2934.30
Transitorios,Maíz Tradicional,Norte,2007,San Pedro de los M.,223.00,155.00,465.00
Transitorios,Maíz Tradicional,Urabá,2007,San Pedro de Uraba,3700.00,3700.00,12950.00
Transitorios,Maíz Tradicional,Oriente,2007,San Rafael,60.00,60.00,108.00
Transitorios,Maíz Tradicional,Nordeste,2007,San Roque,124.40,120.40,120.40
Transitorios,Maíz Tradicional,Oriente,2007,San Vicente,1000.00,1000.00,1500.00
Transitorios,Maíz Tradicional,Suroeste,2007,Santa Bárbara,5.00,3.00,9.00
Transitorios,Maíz Tradicional,Occidente,2007,Santa Fe de Antioquia,810.00,810.00,688.50
Transitorios,Maíz Tradicional,Nordeste,2007,Santo Domingo,40.00,35.00,40.00
Transitorios,Maíz Tradicional,Nordeste,2007,Segovia,40.00,36.00,43.20
Transitorios,Maíz Tradicional,Suroeste,2007,Támesis,12.00,12.00,18.00
Transitorios,Maíz Tradicional,Bajo Cauca,2007,Tarazá,105.00,105.00,147.00
Transitorios,Maíz Tradicional,Suroeste,2007,Tarso,30.00,30.00,47.00
Transitorios,Maíz Tradicional,Suroeste,2007,Titiribí,45.00,45.00,54.00
Transitorios,Maíz Tradicional,Norte,2007,Toledo,80.00,70.00,77.00
Transitorios,Maíz Tradicional,Urabá,2007,Turbo,5970.00,5920.00,7104.00
Transitorios,Maíz Tradicional,Occidente,2007,Uramita,585.00,360.00,1260.00
Transitorios,Maíz Tradicional,Norte,2007,Valdivia,420.00,420.00,1470.00
Transitorios,Maíz Tradicional,Suroeste,2007,Valparaiso,20.00,20.00,18.00
Transitorios,Maíz Tradicional,Nordeste,2007,Vegachí,55.00,47.00,51.70
Transitorios,Maíz Tradicional,Suroeste,2007,Venecia,15.00,15.00,22.50
Transitorios,Maíz Tradicional,Urabá,2007,Vigía del Fuerte,79.00,58.00,83.00
Transitorios,Maíz Tradicional,Nordeste,2007,Yalí,65.00,65.00,48.30
Transitorios,Maíz Tradicional,Norte,2007,Yarumal,40.00,40.00,56.00
Transitorios,Maíz Tradicional,Nordeste,2007,Yolombó,150.00,150.00,165.00
Transitorios,Maíz Tradicional,Magdalena Medio,2007,Yondó,200.00,200.00,600.00
Transitorios,Maíz Tradicional,Bajo Cauca,2007,Zaragoza,235.00,230.00,575.00
Permanentes,Mamoncillo,Occidente,2007,Sopetrán,37.00,37.00,370.00
Permanentes,Mandarina,Suroeste,2007,Támesis,1.00,1.00,5.00
Permanentes,Mandarina Clementina,Suroeste,2007,Támesis,42.00,11.80,413.00
Permanentes,Mandarina Oneco,Suroeste,2007,Angelópolis,25.00,0.00,0.00
Permanentes,Mandarina Oneco,Occidente,2007,Armenia,5.00,0.00,0.00
Permanentes,Mandarina Oneco,Suroeste,2007,Betulia,15.00,12.00,96.00
Permanentes,Mandarina Oneco,Valle de Aburra,2007,Medellín,11.00,11.00,165.00
Permanentes,Mandarina Oneco,Nordeste,2007,Santo Domingo,8.00,6.00,288.00
Permanentes,Mandarina Oneco,Suroeste,2007,Támesis,27.90,22.20,1518.50
Permanentes,Mandarina Oneco,Suroeste,2007,Tarso,21.30,0.00,0.00
Permanentes,Mandarina Oneco,Suroeste,2007,Valparaiso,24.00,10.00,250.00
Permanentes,Mandarina Oneco,Suroeste,2007,Venecia,67.00,38.00,950.00
Permanentes,Mango,Valle de Aburra,2007,Medellín,8.00,8.00,80.00
Permanentes,Mango,Suroeste,2007,Santa Bárbara,1116.00,1093.00,5027.80
Permanentes,Mango,Norte,2007,Toledo,35.80,34.30,44.20
Permanentes,Mango,Urabá,2007,Turbo,250.00,110.00,1100.00
Permanentes,Mango Injerto,Occidente,2007,Anzá,156.00,108.00,388.80
Permanentes,Mango Injerto,Suroeste,2007,Betulia,362.00,274.00,3836.00
Permanentes,Mango Injerto,Occidente,2007,Olaya,50.00,50.00,600.00
Permanentes,Mango Injerto,Occidente,2007,San Jerónimo,70.00,70.00,882.00
Permanentes,Mango Injerto,Occidente,2007,Santa Fe de Antioquia,54.00,54.00,680.40
Permanentes,Mango Injerto,Occidente,2007,Sopetrán,186.00,186.00,2046.00
Permanentes,Mango Injerto,Occidente,2007,Sopetrán,21.00,21.00,226.80
Permanentes,Maracuyá,Urabá,2007,Chigorodó,30.00,21.00,630.00
Permanentes,Maracuyá,Occidente,2007,Dabeiba,140.00,130.00,2600.00
Permanentes,Maracuyá,Occidente,2007,Olaya,13.00,9.00,31.50
Permanentes,Maracuyá,Magdalena Medio,2007,Puerto Triunfo,23.00,9.00,38.60
Permanentes,Maracuyá,Norte,2007,San Andrés de C.,24.50,24.50,784.00
Permanentes,Maracuyá,Suroeste,2007,Santa Bárbara,40.00,40.00,500.00
Permanentes,Maracuyá,Occidente,2007,Sopetrán,26.00,26.00,520.00
Permanentes,Maracuyá,Bajo Cauca,2007,Tarazá,4.00,4.00,80.00
Permanentes,Mora,Oriente,2007,El Carmen de Viboral,190.00,190.00,1520.00
Permanentes,Mora,Oriente,2007,El Retiro,99.00,87.00,696.00
Permanentes,Mora,Valle de Aburra,2007,Envigado,112.00,112.00,2150.40
Permanentes,Mora,Valle de Aburra,2007,Girardota,27.00,27.00,224.10
Permanentes,Mora,Oriente,2007,Granada,110.00,29.00,290.00
Permanentes,Mora,Oriente,2007,Guarne,292.00,259.00,2590.00
Permanentes,Mora,Oriente,2007,La Ceja,140.00,110.00,880.00
Permanentes,Mora,Oriente,2007,La Unión,133.00,99.00,1089.00
Permanentes,Mora,Oriente,2007,Marinilla,45.00,45.00,630.00
Permanentes,Mora,Valle de Aburra,2007,Medellín,133.00,131.00,917.00
Permanentes,Mora,Oriente,2007,Rionegro,85.00,85.00,850.00
Permanentes,Mora,Norte,2007,San Pedro de los M.,52.00,30.00,108.00
Permanentes,Mora,Oriente,2007,San Vicente,41.00,41.00,430.50
Permanentes,Mora,Norte,2007,Yarumal,55.00,55.00,247.50
Permanentes,Murrapo,Occidente,2007,Cañasgordas,527.00,527.00,3056.60
Permanentes,Murrapo,Urabá,2007,Chigorodó,77.00,73.00,730.00
Permanentes,Murrapo,Occidente,2007,Dabeiba,120.00,120.00,1200.00
Permanentes,Murrapo,Occidente,2007,Frontino,71.00,71.00,355.00
Permanentes,Murrapo,Valle de Aburra,2007,Itagui,0.20,0.20,1.00
Permanentes,Murrapo,Urabá,2007,Mutatá,204.50,197.50,975.70
Permanentes,Murrapo,Occidente,2007,Uramita,160.00,160.00,1280.00
Permanentes,Naranja,Occidente,2007,Armenia,9.00,9.00,90.00
Permanentes,Naranja,Valle de Aburra,2007,Copacabana,49.00,48.00,384.00
Permanentes,Naranja,Valle de Aburra,2007,Girardota,40.00,35.00,350.00
Permanentes,Naranja,Valle de Aburra,2007,Itagui,0.80,0.80,6.40
Permanentes,Naranja,Suroeste,2007,Santa Bárbara,8.00,8.00,80.00
Permanentes,Naranja,Suroeste,2007,Titiribí,23.00,23.00,234.60
Permanentes,Naranja,Norte,2007,Valdivia,50.00,20.00,40.00
Permanentes,Naranja Jaffa,Suroeste,2007,Támesis,1.20,1.20,62.50
Permanentes,Naranja Salustriana,Suroeste,2007,Támesis,44.60,26.10,691.70
Permanentes,Naranja Salustriana,Suroeste,2007,Valparaiso,52.00,30.00,1200.00
Permanentes,Naranja Tangelo Mineola,Suroeste,2007,Fredonia,11.00,11.00,121.00
Permanentes,Naranja Tangelo Mineola,Suroeste,2007,Támesis,75.40,51.70,1292.50
Permanentes,Naranja Tangelo Orlando,Suroeste,2007,Támesis,17.70,17.70,419.50
Permanentes,Naranja Tangelo Orlando,Suroeste,2007,Tarso,5.50,0.00,0.00
Permanentes,Naranja Valencia,Valle de Aburra,2007,Barbosa,16.50,11.00,342.00
Permanentes,Naranja Valencia,Suroeste,2007,Betulia,10.00,0.00,0.00
Permanentes,Naranja Valencia,Suroeste,2007,Fredonia,650.00,400.00,16000.00
Permanentes,Naranja Valencia,Suroeste,2007,La Pintada,86.00,86.00,4730.00
Permanentes,Naranja Valencia,Suroeste,2007,Támesis,445.60,402.20,16088.00
Permanentes,Naranja Valencia,Suroeste,2007,Tarso,177.50,6.00,138.00
Permanentes,Naranja Valencia,Suroeste,2007,Valparaiso,90.00,42.00,1050.00
Permanentes,Naranja Valencia,Suroeste,2007,Venecia,244.00,210.00,5250.00
Permanentes,Naranja Washinton Navel,Suroeste,2007,Támesis,30.10,8.30,190.90
Anuales,Ñame,Bajo Cauca,2007,Cáceres,198.00,99.00,2475.00
Anuales,Ñame,Bajo Cauca,2007,Caucasia,50.00,50.00,750.00
Anuales,Ñame,Urabá,2007,Necoclí,1257.00,1244.00,18660.00
Anuales,Ñame,Urabá,2007,San Juan de Urabá,270.00,270.00,2430.00
Anuales,Ñame,Urabá,2007,San Pedro de Uraba,11.00,11.00,110.00
Anuales,Ñame,Bajo Cauca,2007,Tarazá,30.00,30.00,300.00
Anuales,Ñame,Urabá,2007,Turbo,70.00,70.00,700.00
Anuales,Ñame,Urabá,2007,Vigía del Fuerte,18.00,15.00,135.00
Anuales,Ñame Diamante,Urabá,2007,Turbo,90.00,50.00,500.00
Permanentes,Palma De Aceite,Urabá,2007,Mutatá,190.00,190.00,298.57
Permanentes,Palma De Aceite,Magdalena Medio,2007,Yondó,295.00,241.00,214.29
Transitorios,Papa,Oriente,2007,Abejorral,1100.00,1050.00,16800.00
Transitorios,Papa,Norte,2007,Angostura,65.00,65.00,1560.00
Transitorios,Papa,Valle de Aburra,2007,Barbosa,125.00,125.00,1000.00
Transitorios,Papa,Valle de Aburra,2007,Bello,50.00,50.00,800.00
Transitorios,Papa,Norte,2007,Belmira,400.00,400.00,10000.00
Transitorios,Papa,Oriente,2007,Concepción,135.00,135.00,2295.00
Transitorios,Papa,Norte,2007,Don Matías,100.00,80.00,1600.00
Transitorios,Papa,Oriente,2007,El Carmen de Viboral,1790.00,1750.00,24500.00
Transitorios,Papa,Oriente,2007,El Peñol,110.00,110.00,1680.00
Transitorios,Papa,Oriente,2007,El Santuario,900.00,880.00,14080.00
Transitorios,Papa,Norte,2007,Entrerrios,930.00,930.00,20460.00
Transitorios,Papa,Oriente,2007,Granada,178.00,155.00,3348.00
Transitorios,Papa,Oriente,2007,Guarne,150.00,150.00,2400.00
Transitorios,Papa,Oriente,2007,La Ceja,200.00,200.00,2400.00
Transitorios,Papa,Oriente,2007,La Unión,1449.00,1041.00,17929.40
Transitorios,Papa,Oriente,2007,Marinilla,1140.00,1140.00,17100.00
Transitorios,Papa,Valle de Aburra,2007,Medellín,97.00,97.00,1746.00
Transitorios,Papa,Oriente,2007,Rionegro,175.00,175.00,2187.50
Transitorios,Papa,Norte,2007,San Pedro de los M.,1279.00,1279.00,28138.00
Transitorios,Papa,Oriente,2007,San Vicente,2700.00,2700.00,48600.00
Transitorios,Papa,Norte,2007,Santa Rosa de Osos,1080.00,1080.00,18900.00
Transitorios,Papa,Oriente,2007,Sonsón,125.00,125.00,1875.00
Transitorios,Papa,Suroeste,2007,Urrao,47.00,47.00,759.00
Transitorios,Papa Criolla,Oriente,2007,La Unión,70.00,37.00,555.00
Transitorios,Papa Criolla,Oriente,2007,Marinilla,420.00,420.00,3780.00
Transitorios,Papa Criolla,Oriente,2007,Sonsón,255.00,255.00,2225.00
Permanentes,Papaya,Norte,2007,San Andrés de C.,53.50,38.00,1520.00
Permanentes,Papaya,Norte,2007,Toledo,8.00,4.00,30.10
Permanentes,Papaya Hawaiana,Urabá,2007,Chigorodó,49.00,49.00,1323.00
Permanentes,Papaya Hawaiana,Urabá,2007,San Juan de Urabá,20.00,0.00,0.00
Permanentes,Papaya Hawaiana,Urabá,2007,San Pedro de Uraba,168.00,168.00,5040.00
Permanentes,Papaya Hawaiana,Urabá,2007,Turbo,75.00,75.00,2025.00
Transitorios,Patilla,Bajo Cauca,2007,Caucasia,50.00,50.00,500.00
Transitorios,Pepino,Valle de Aburra,2007,Medellín,16.00,16.00,240.00
Transitorios,Pimentón,Oriente,2007,El Peñol,420.00,420.00,14214.00
Transitorios,Pimentón,Oriente,2007,Guatape,8.00,8.00,112.00
Transitorios,Pimentón,Oriente,2007,Marinilla,70.00,70.00,980.00
Transitorios,Pimentón,Valle de Aburra,2007,Medellín,34.00,34.00,408.00
Permanentes,Piña,Valle de Aburra,2007,Barbosa,14.00,5.00,150.00
Permanentes,Piña,Urabá,2007,Mutatá,45.00,21.00,766.50
Permanentes,Piña,Magdalena Medio,2007,Puerto Berrío,6.00,3.00,45.00
Permanentes,Piña,Suroeste,2007,Tarso,3.50,0.00,0.00
Permanentes,Piña,Norte,2007,Toledo,9.00,8.00,38.10
Permanentes,Piña,Urabá,2007,Vigía del Fuerte,40.00,40.00,400.00
Permanentes,Plantaciones Forestales,Valle de Aburra,2007,Caldas,4724.00,4550.00,1001000.00
Permanentes,Plantaciones Forestales,Norte,2007,Toledo,393.50,5.00,883.00
Permanentes,Plantaciones Forestales,Suroeste,2007,Urrao,2853.00,0.00,0.00
Permanentes,Plantaciones Forestales,Urabá,2007,Vigía del Fuerte,125.00,65.00,0.00
Transitorios,Plantas Aromáticas,Occidente,2007,San Jerónimo,6.00,5.00,7.60
Permanentes,Plátano En Asocio,Oriente,2007,Abejorral,2042.00,2029.00,8116.00
Permanentes,Plátano En Asocio,Oriente,2007,Alejandría,36.00,36.00,126.00
Permanentes,Plátano En Asocio,Suroeste,2007,Amagá,673.00,665.00,2992.50
Permanentes,Plátano En Asocio,Nordeste,2007,Amalfi,399.00,339.00,915.30
Permanentes,Plátano En Asocio,Suroeste,2007,Andes,2291.00,2271.00,18622.20
Permanentes,Plátano En Asocio,Suroeste,2007,Angelópolis,60.00,60.00,180.00
Permanentes,Plátano En Asocio,Norte,2007,Angostura,346.00,326.00,978.00
Permanentes,Plátano En Asocio,Nordeste,2007,Anorí,68.00,58.00,348.00
Permanentes,Plátano En Asocio,Occidente,2007,Anzá,90.00,80.00,312.00
Permanentes,Plátano En Asocio,Oriente,2007,Argelia,57.00,57.00,171.00
Permanentes,Plátano En Asocio,Occidente,2007,Armenia,42.00,42.00,172.20
Permanentes,Plátano En Asocio,Valle de Aburra,2007,Barbosa,173.00,160.00,716.80
Permanentes,Plátano En Asocio,Valle de Aburra,2007,Bello,31.00,31.00,155.00
Permanentes,Plátano En Asocio,Suroeste,2007,Betania,85.00,85.00,306.00
Permanentes,Plátano En Asocio,Suroeste,2007,Betulia,290.00,290.00,812.00
Permanentes,Plátano En Asocio,Norte,2007,Briceño,13.00,13.00,39.00
Permanentes,Plátano En Asocio,Occidente,2007,Buriticá,27.00,25.00,187.50
Permanentes,Plátano En Asocio,Valle de Aburra,2007,Caldas,245.00,245.00,490.00
Permanentes,Plátano En Asocio,Occidente,2007,Cañasgordas,35.00,28.00,70.00
Permanentes,Plátano En Asocio,Magdalena Medio,2007,Caracolí,100.00,100.00,600.00
Permanentes,Plátano En Asocio,Suroeste,2007,Caramanta,405.00,401.00,1203.00
Permanentes,Plátano En Asocio,Nordeste,2007,Cisneros,40.00,35.00,87.50
Permanentes,Plátano En Asocio,Suroeste,2007,Ciudad Bolívar,835.00,780.00,2730.00
Permanentes,Plátano En Asocio,Oriente,2007,Cocorná,1310.00,1310.00,3078.50
Permanentes,Plátano En Asocio,Suroeste,2007,Concordia,600.00,600.00,3600.00
Permanentes,Plátano En Asocio,Valle de Aburra,2007,Copacabana,39.30,39.30,235.80
Permanentes,Plátano En Asocio,Occidente,2007,Ebéjico,1254.00,774.00,3366.90
Permanentes,Plátano En Asocio,Oriente,2007,El Carmen de Viboral,124.00,124.00,434.00
Permanentes,Plátano En Asocio,Oriente,2007,El Retiro,51.00,31.00,108.50
Permanentes,Plátano En Asocio,Suroeste,2007,Fredonia,715.00,690.00,2070.00
Permanentes,Plátano En Asocio,Valle de Aburra,2007,Girardota,123.00,121.00,629.20
